,Facebook Id
68963,100069056205021
68974,100058104700002
68979,100047396794105
68985,250533952396513
68999,36121436037
69000,109624160595585
69010,100058002764606
69018,100064782754384
69023,100057714146018
69029,100069083444680
69038,129466017078614
69046,110309105723577
69047,100058024300080
69051,100065180012828
69052,340303669663119
69067,100058143695205
69075,100058277340965
69102,14503967975
69104,1382596251873013
69106,100058111509615
69109,100057828768216
69110,100058056790127
69120,100064442661810
69122,117194131698108
69150,59448403245
69161,193337924018711
69162,100044358896025
69164,100066795425519
69167,100057977022246
69169,100064133403610
69175,100064765294325
69178,726185397557283
69179,677754392261894
69199,71931036352
69200,222873524423741
69201,100063672581885
69205,18086351508
69206,100057935357907
69214,456720601031271
69216,127715653920432
69217,100069088184610
69224,838269469635584
69239,161065183958219
69241,100064851094196
69242,100150551729633
69243,100059417386018
69250,383918858667996
69251,1449434538671708
69264,2178678472349114
69265,120298011319658
69266,100064413350949
69290,100048018078237
69297,100064637143848
69302,100068975777289
69309,100057954106075
69310,100057803570636
69313,283943924989276
69335,100064565295012
69336,930606150297665
69339,100057666865230
69340,299807337202653
69350,100058146637129
69372,100064454331825
69374,686963025019140
69375,100051581658435
69377,1962584170630224
69378,668541013355669
69384,188400391326256
69393,100064482832669
69396,126862261837
69397,189162501094872
69407,517425638341079
69415,100069356223224
69422,114022465312527
69423,100057889546631
69427,100064479802554
69428,100069294966356
69447,31908618169
69463,113544800403266
69470,100063868410137
69471,372130516525984
69472,274514699125
69474,128042051114600
69475,100068766784607
69482,100064802493724
69483,100069240098589
69485,492525560949541
69486,1576770202585714
69487,100057886995833
69514,100044343943390
69515,100064725396911
69517,100080439762070
69518,100058248181575
69519,108536136665
69520,100070607210225
69525,100067190004914
69528,100050683650486
69530,100044483767390
69533,100057845867689
69536,148833936401
69537,100063333994479
69539,100064840471816
69541,100063770760190
69549,100063528802448
69550,265865906211
69552,100044239039120
69553,100063771420786
69555,100057712914719
69564,100066787657668
69579,100048446541115
69582,100064101276772
69589,100069102254422
69590,100064170424270
69594,160672827285727
69600,100058212605958
69601,100044221670103
69605,711369718998745
69607,100058070919342
69609,574040925950547
69611,227877611392
69618,100058062761559
69623,181957465190115
69627,324793027593229
69639,222297920452
69641,1347784265282591
69644,47649094666
69647,100064083431085
69654,111668352202845
69655,694107670600477
69656,100064573818672
69657,100069118093899
69660,100058099118750
69668,100058144715361
69670,100058213383736
69674,100057627567149
69682,156603487734556
69683,100057725005231
69689,100064794723717
69696,100050297087705
69697,104910606217051
69701,399467380111064
69702,100063611440641
69704,100063890414664
69707,995758773817734
69711,1923836854505334
69713,1664849350414257
69721,141937439050
69726,100064028166091
69727,1550590505244377
69728,1444668475803437
69730,100079733083439
69732,100069276846849
69734,100064000576097
69737,285131993279
69748,298512494756
69762,506936839725509
69774,448355775354533
69775,727699224017388
69776,112168029137492
69778,100064563647020
69779,262267803908988
69786,168304396549714
69787,100058110757424
69789,100064614372845
69800,1764752563771023
69803,100050587745195
69807,100067680912217
69812,100063499332917
69816,143447062338425
69824,100044131221614
69826,100044480377367
69827,100069277296850
69829,165583971161
69830,1829389293994533
69836,100044192061256
69839,100057989802946
69841,100051381485407
69842,100044269157397
69847,163623007048538
69849,100064244940585
69851,100044313855238
69854,57138815724
69858,100064023696548
69860,100050806924334
69861,100044433069554
69863,100044243748602
69866,100063550503794
69868,100063712984115
69877,109351121767870
69878,101769506635403
69886,100064896273719
69894,105617468384573
69896,100057940307241
69897,562873110476278
69902,100044477175877
69910,100071184386238
69911,13263980999
69912,100044730270687
69914,100064834894861
69918,100044526665701
69922,100061369802766
69926,100064598443370
69928,100057596673978
69930,100057950567090
69931,474175212697689
69933,100051009771876
69938,100064865374024
69941,100044410630117
69942,100044159211393
69945,100050170283249
69952,100064547990230
69955,100057927978503
69958,8326741337
69964,100050153454122
69967,275837242513269
69970,100044565693632
69972,100047395504322
69973,100064845483877
69974,100063570227410
69980,100068119989762
69988,100044701390362
69995,100058213325182
70010,100044221609995
70017,100052387154612
70021,100050390144129
70027,100050582945068
70028,100068929490810
70031,100064549305459
70032,162085912813
70044,301244732166
70046,85050634406
70047,100068839915169
70053,100064888741493
70055,100051452562689
70056,336666483219
70060,100044408950151
70064,100043928209397
70065,100044421279783
70070,160864997286413
70072,100044149823762
70073,100062950195428
70078,100026316941281
70080,100057877396468
70088,100044851041374
70093,100062224912491
70108,100044870360283
70110,100045817682144
70113,17179183149
70119,100076280353322
70120,603950836368629
70122,6709500997
70123,100063640783679
70125,100050559966295
70130,100047083612208
70131,361053087367674
70148,2000237463327529
70149,100063555772229
70162,100050441367057
70167,266074900124553
70168,104060321604572
70173,100044349707798
70176,100058306440566
70177,100064480733019
70185,100044162902796
70196,399952016778371
70202,100064842786473
70208,100057637346213
70214,100044290066550
70218,100058055499532
70224,100057744833751
70225,1820991578138358
70231,100066476726856
70233,50709956902
70234,150185415015145
70240,100058244044445
70244,100064870020256
70249,100045465501341
70251,100045495390284
70260,108310235885897
70263,100063908731895
70268,100044634000196
70274,100057110151028
70277,991875104250621
70279,182379588445160
70282,100064363765036
70283,217728037607
70292,100064708179476
70303,48691072653
70311,100068958498455
70317,100044481037399
70320,100064142762854
70333,269080540157715
70334,29170642071
70335,104061989632161
70338,100064771658477
70342,71364160708
70345,100063714384820
70347,100044207627406
70354,200091920056913
70359,100057694735256
70364,100068873411222
70367,100069135763141
70370,100058254901526
70374,100057796192501
70375,161198857406809
70376,107185104115
70377,100064076761713
70380,210491909013322
70387,9749769125
70392,100064502028018
70393,1665323260373213
70398,133132016735410
70402,34442961437
70410,100057732744383
70411,817204601628437
70425,100064875816401
70432,100064186745983
70434,100069227708999
70435,100058243381678
70439,89496214236
70447,100058268551710
70448,377839185562065
70463,209494834486
70465,100057798529825
70471,100058033031629
70475,100058009602000
70483,100063739341959
70488,243250525176
70491,136913836348239
70492,100058203215124
70506,100064881360197
70507,100058204924796
70508,336615683159610
70515,100064829107166
70517,329314050549754
70526,100057945315512
70528,100044274019614
70529,415836701804560
70530,135605253141490
70532,100070050446454
70536,61740644704
70548,100063902739668
70552,227105500330
70580,222966644809775
70581,112991112091455
70586,139062085972
70590,37873197144
70591,128600047590
70610,120955774591744
70612,30847385534
70614,100051492030202
70617,100183768400856
70627,100046767139681
70630,297447817075945
70635,100064495637347
70636,100042097845558
70644,563819480488171
70650,1558998521047160
70655,100064710336736
70660,141954449221727
70665,55799731080
70668,100058099270474
70670,100063531235393
70675,100064067654032
70676,100063919424990
70682,1500508480204439
70683,100057962476579
70700,100063938807643
70701,100228395084354
70702,499454327075249
70707,17450360538
70712,136863429657800
70714,100057863299478
70718,100064360016677
70721,100068943558703
70731,100069197290022
70734,100057778463083
70736,10150143170090626
70751,100064531578190
70759,100064455199105
70768,100063464659840
70770,14224799699
70776,100068892413140
70778,100057859580344
70780,100057977443306
70785,100058128608863
70788,100044179011915
70794,9183556279
70808,258143207641532
70809,920570478090938
70811,100069118813861
70812,2159177604307837
70818,100063567791149
70824,64426528729
70826,100046182776758
70829,1844109149211559
70834,100064566164921
70846,100079570042361
70856,100034507286905
70857,345786685963478
70864,100063840690439
70866,100064371026586
70877,27708481369
70880,424170340974321
70893,100068851284889
70894,100064562149209
70906,100057930944302
70908,100044433729562
70910,182578746318
70920,100064600065079
70921,100037595335481
70922,100069324064944
70926,100045242764068
70927,100050403013494
70929,110037559939
70932,769078306563366
70934,100057865999390
70935,100064806787946
70937,127530903940386
70938,100058117628956
70942,100065019901184
70943,100064511061742
70949,292703274502217
70950,218584157088
70965,198442783511789
70969,100058063209855
70970,100064906140765
70972,100064299620674
70973,6759428243
70977,140776655948754
70982,100057965834797
70990,131547960225574
70991,98326762790
70992,431195910275689
70997,230091440759170
70998,1845790235711889
70999,100065031191524
71001,108913784266002
71009,137151580713
71012,1481850685452755
71015,100063681514371
71022,205664726242915
71026,200421982397
71030,37583508050
71039,122353849684
71042,21762128667
71043,448392591900872
71056,101983279865356
71057,392963177715333
71059,100049104235708
71060,293081550841
71061,1397645653826200
71062,100071196605247
71063,100064454599241
71071,100064500287546
71072,693137940709396
71076,100064753538631
71077,1064482877048793
71078,25020918795
71082,74262976568
71084,35114506738
71091,75522152268
71098,299234501706
71099,100046877033983
71100,100041815159627
71109,100076550311590
71112,100064274216390
71113,100063967247255
71114,292154377651727
71115,100068832325767
71126,309215955874
71129,178241362218290
71130,100063665136106
71131,1975567059413281
71135,100068023172142
71136,100057870020764
71137,674053382649477
71138,1731015547141306
71152,780157575417811
71158,265890710198760
71171,6609163999
71172,100044170822320
71173,100044107432872
71176,114923591887865
71186,100063626920599
71187,106252677256
71188,100063542328890
71191,100063672665174
71208,122304591169466
71212,100057971713576
71214,100063451614719
71219,100064516163908
71223,100057911865351
71231,100064565209010
71240,161965450487252
71244,100047096772455
71257,100068537277248
71264,100563353354815
71267,100064594487697
71278,593833024027105
71279,100077168083051
71280,758068017591642
71282,258656000850810
71284,100067737375591
71285,100057799610984
71292,200302753412172
71300,135236626507875
71301,133069930090422
71306,100057803001091
71307,100058209093589
71308,1439978739550098
71309,412892198915253
71310,522238241263077
71311,106597615383
71316,32220649869
71317,564274927088121
71318,627812694001882
71319,100056774121809
71336,100064516971656
71343,166490653390204
71344,100064470922863
71353,100057803750445
71360,100064920392806
71369,133889882794
71393,100040814984915
71394,16910396484
71400,100067663928576
71401,518109008295145
71403,306419046653534
71426,1423934667830388
71428,100064326683912
71430,100064672421904
71433,234832700317980
71438,100026316952723
71442,100064434711963
71443,128879396477
71446,146292955487123
71448,1121259961337606
71456,100058128366036
71459,145288335882139
71462,100047315785562
71471,100058041732248
71472,100057675625909
71473,40409828544
71474,100064738534761
71501,121447139091
71511,40762490776
71520,148509885081
71521,100520074794649
71525,146035498871601
71527,566669130030143
71528,351351774907385
71530,100064812306458
71531,100064343306170
71532,100057846168573
71539,100069324065055
71560,277636199518437
71562,100063714974147
71563,100063590620218
71572,100063545078476
71574,100064706226837
71575,181963600283
71577,100064382813457
71588,100064391361385
71592,100058264800822
71595,100068504374458
71596,144194576237097
71598,170478478294
71603,321140281653927
71604,231454956868915
71605,691482830875414
71607,135670174735
71622,100045571724693
71635,338103716204749
71637,100063551772367
71639,100064321404226
71642,29924369552
71643,100064424360872
71685,648197828543462
71687,1259379317440608
71688,450007822249706
71689,100064111839653
71691,1561530414142519
71695,510447188993886
71705,104110090964945
71714,343194738463
71717,662572523845984
71744,100064878842625
71748,111119153579408
71749,100063617886139
71750,192098444182924
71755,100063855930875
71756,282974656282
71758,32880315377
71760,101684397843259
71764,100068814326374
71765,100064836154828
71766,100057876496330
71781,246278795441218
71791,268928456809711
71794,278978392188
71797,10150129759665164
71810,268571423241505
71812,1445131119136275
71813,100064369281916
71817,81031561438
71818,100058150985947
71821,244544405573355
71822,906189226059333
71823,100057999732006
71825,493742477407630
71834,527200473970911
71836,560172207351089
71837,638370949564721
71839,323802844343120
71840,100068784467439
71842,134233279951263
71853,100064514211521
71856,100068816636114
71857,100063454040948
71864,100064516547112
71868,397206353666320
71874,401368959858
71875,137362702951311
71900,1645635342332014
71912,1922116648058125
71914,243747959012529
71916,100064261826251
71917,146252089505
71927,117266208351308
71929,1657670821178668
71931,100061828724607
71932,100064652654167
71934,100064798987985
71935,106545452258
71941,307577942978769
71968,627466104097560
71972,106349302723622
71976,1024098121037660
71989,100063737882326
71994,134566410084414
71997,100063768877910
72013,100067110295843
72016,100057992622335
72017,100063695816132
72022,100064472628620
72023,100072314744121
72036,272790902835080
72063,189676827565
72064,2347744085241725
72122,292534944103376
72132,265725267128
72134,100063773073976
72140,100028835186722
72142,100063680824884
72146,55621488100
72151,100063697262480
72153,48692397278
72156,1509066772752076
72163,100057947324949
72164,141365099210639
72165,1417248098597638
72168,100064853824181
72171,100063709473295
72176,203899557221
72179,526606980708499
72183,100063594190002
72189,1954370948122245
72209,107418859354629
72220,112011745488019
72222,1030734360331644
72237,100063717963058
72240,100057730106236
72255,100057697227081
72256,8394485767
72257,147215153055
72279,114734008674193
72321,160757660631596
72339,100064671432898
72341,100046901960666
72342,6020343990
72343,115637561829471
72346,100064654423217
72348,100068308656931
72351,100057712343696
72353,100044407720227
72354,102831254861
72355,107384984355096
72357,328714040525039
72360,117923841552664
72362,100069316895071
72365,100058199222943
72370,100044389330950
72384,100069215139627
72385,492593290863075
72387,45783462198
72388,100063492193107
72390,100064178613171
72392,100064824967210
72398,100063612614722
72400,137531549633988
72403,100044539547980
72408,100052428199428
72410,107796111362330
72413,101360505199
72416,100064714569473
72434,100192170033173
72437,100058265343313
72439,100057767571876
72444,127197510630454
72449,100064877250387
72464,100064867235058
72472,205448902831467
72477,257296601508785
72488,293729833266
72490,100071483537603
72506,100063492709102
72509,100069277806880
72510,100057979275156
72511,162219570530628
72516,100057792409953
72519,112469786315
72536,100057794362752
72537,130445217037362
72538,111511945539389
72540,100064702869812
72550,100077921646818
72551,1709251842639745
72569,100063567731805
72576,100064304366526
72577,100057817669594
72596,100057960705066
72604,373167289463406
72615,280005556423
72622,351509434483
72624,100063692374962
72633,100064648691783
72637,1232154573597780
72641,100058222083191
72643,100064985940023
72644,232906093397671
72653,100058282080597
72654,100057680125543
72656,100057685645019
72660,100057756292623
72661,100064553235228
72662,100063868937259
72670,215013445608953
72671,138926059515768
72673,100058055228690
72683,100068130499173
72685,42616495210
72692,549552952636453
72695,483646058355705
72703,622481074436551
72705,842198419211109
72706,100063628394044
72732,100057880397675
72746,441361405902988
72757,200009896709437
72763,100058172467536
72777,762809907177807
72778,226876981150
72780,890269947729154
72789,100064305657112
72790,230996110873166
72791,270124779775303
72794,100058127797602
72795,48893625167
72796,100039862821526
72797,166446486743687
72810,112679308813013
72812,123664257651370
72824,1390074671231780
72829,1539899332944950
72831,100064318286719
72840,267447676700977
72842,100057668216326
72859,61809386306
72868,310228806294752
72869,100052679715513
72872,230341287127
72876,208816435845256
72906,100063790463700
72907,163014253745516
72910,105672004320220
72912,100064583443826
72928,195357827228930
72939,100057735203830
72968,100044187198414
72971,100064955011108
72972,100044540165037
72975,100044172952715
72976,17790154938
72978,100044275877198
72979,100044628870296
72980,215752070077
72981,182844932235
72983,100064737668850
72984,180526851447
72986,100044456078484
72992,100044565273737
72993,175360885942759
72996,103114717706136
72999,100044188131680
73000,176097489634330
73001,100045419422775
73003,100043845503224
73004,100044366322174
73006,95214830735
73008,100064269356328
73010,335336313173270
73016,100052906953263
73018,100054112852191
73020,100050362935164
73027,132388538302
73029,100064394395491
73035,100063538552458
73036,100065133394722
73041,100063806180277
73047,264717798098
73048,100044239848953
73049,100066914591482
73062,240309374752
73069,100070011457544
73071,100072438438998
73074,1189215271191723
73080,100064740338762
73085,66607615762
73086,100043921339541
73090,100044501591413
73092,46543318281
73093,100058079348689
73094,110358775652218
73102,100044581112667
73108,100063835744821
73109,100044856351141
73122,73174731788
73123,100058187675560
73124,100044541964865
73125,100044157023237
73129,100050349645897
73131,100058215034798
73151,100044552297201
73153,121293534553918
73155,100047267828118
73156,100058214673361
73158,100044882989374
73162,100063827942127
73166,468404519908442
73172,100064781525577
73186,100069390781637
73188,187686251265932
73189,100063551713335
73190,100057951853612
73193,131019927029302
73210,204764149584988
73211,454613448020842
73224,100064305355451
73225,1457002541253558
73228,519290118251238
73229,100046808778461
73249,100070638386444
73251,100064543550146
73252,100069388471678
73267,27451491784
73274,100064030510824
73278,144937715622641
73297,817178635127866
73305,100046687132449
73312,159162894136169
73317,100058052198718
73331,142750555806480
73336,57275014384
73340,102781623148357
73346,315287328497292
73350,173203522713279
73354,100077704732290
73377,171992536315908
73380,100057925155501
73381,424037624337367
73396,330808286497
73401,100064793224027
73405,115020400206130
73409,334226516773664
73418,100063455599900
73420,244320706100
73438,100064793288178
73453,127314193978527
73466,100057948315052
73467,78403406986
73471,100058099748270
73472,199965976703663
73475,256452591362239
73479,100044610481496
73487,117820788245665
73488,100057773961300
73493,100057956173242
73495,100064838226747
73502,186108419168
73508,161102319066
73515,107169614276531
73516,2205314256413667
73522,94865125140
73527,100064343937298
73532,1564761817157606
73539,100064454363215
73547,100044159213087
73548,903671206510485
73549,109332543793732
73550,341425690728
73551,485138441957419
73552,100058217492721
73553,100063583959733
73560,152761261506775
73562,100058081688470
73565,100057996764680
73566,89942648552
73573,100063184060585
73576,121156245952358
73577,100079298295822
73588,100064446379411
73590,139445882744582
73593,100058022200775
73594,100064353056919
73605,120295447997879
73617,171406134073
73618,100058038040225
73628,151544778202676
73631,359176490437
73643,291730075586
73646,33284983735
73648,100057953146423
73649,317518625121292
73650,41693004628
73651,705025696310016
73659,2033617243609043
73661,279208110590
73667,100058261861638
73680,100064863544185
73682,123566472873
73683,117801871578986
73687,352827251425947
73688,494537683943129
73690,100057971772690
73698,100064046070138
73699,100064368504578
73703,100063775087547
73707,100058237353379
73716,100063492229191
73717,1552178461711687
73720,115134195204076
73721,385282555590
73730,100058265580797
73743,352042702056446
73749,154118084639612
73751,499169090242343
73752,100064414584985
73753,100058305511213
73755,90336552514
73766,100066573595024
73767,100063710400481
73768,104192354679
73769,366536517463137
73770,100064636331711
73771,100064792628047
73778,1746376418929709
73787,127428804465
73790,100063972344780
73791,100063553299904
73793,100063618251711
73797,115990481748951
73799,89301492626
73800,100025134321769
73803,100057948165443
73818,1537039393275338
73821,122346857846969
73822,100064439392125
73825,99652942985
73826,56919445856
73828,47083708515
73829,100064391000894
73837,100057800211891
73857,592992251204588
73860,100039710955248
73865,1513331878960590
73871,94132541397
73876,113050848721496
73886,234133750123273
73891,1644122205844615
73895,100068862894189
73896,100070679134032
73898,100068484792414
73900,242066999376
73902,100057228679519
73908,100058086971034
73909,100064532958784
73927,100064455499198
73936,100068631488399
73939,100058089640888
73941,100057775824552
73942,100050228840579
73944,100057903708425
73945,163941589923
73961,2054463571510059
73963,100058246801935
73969,100064566407128
73973,349976872390324
73977,100063707883453
73979,64669491188
73981,100064363134042
73987,173868910013
73991,134673579945950
73992,100058145526053
74001,176585345334
74015,417484992334643
74016,103247564842227
74017,1900537563603436
74018,548347431944130
74022,103835358042682
74023,100063709262381
74025,108398735979622
74027,330303477001211
74031,108722487241750
74032,378004296116624
74036,100058257630113
74067,108493918232859
74068,141813099224142
74069,274301576032191
74071,135051896617152
74073,100069156581530
74080,114501381952838
74083,176078063090
74084,100057643585372
74085,100064493302397
74089,100064732416177
74093,100057747054614
74094,100041334348267
74095,150809488290826
74100,100058239454183
74102,160658067752239
74103,100057795979929
74105,100050163743579
74109,100064773245646
74139,104853117570973
74141,100069056865143
74143,339022402841028
74146,109217467244059
74147,100064583264181
74148,100064741413878
74150,84786119800
74161,1436411979792918
74163,100069168610837
74169,1237640839630931
74171,8147552370
74173,315294691860182
74175,114405328594878
74189,132808406670
74207,137109259705988
74209,112517246996
74216,1152744738178457
74225,100066369590962
74226,219152184769983
74228,100064671402910
74229,121223741411695
74239,1410660745653254
74241,821502611312141
74247,100064698128734
74248,249497108453128
74249,207013305982975
74260,100057709195626
74261,179297032160819
74262,100042657713572
74282,1487087851535451
74284,100058200844314
74285,140194412708576
74286,226619787410624
74287,100064040685352
74288,110053047479076
74289,354408251249013
74290,114787558664805
74302,100068806796607
74329,207098105977036
74330,100058168925460
74331,921413691370269
74336,23058242057
74360,100063484122960
74363,1467682719924526
74365,348897948494676
74370,151928456559
74378,151102311963199
74388,1412416682310946
74389,1415160235459522
74400,25789504864
74401,127456912718
74402,205826506125986
74404,322024439767
74405,185249851256
74414,151059854934104
74432,220927557943909
74434,2127558754222251
74438,180301675896840
74439,246649478709807
74440,352556528184459
74441,314495135230228
74452,399342810905707
74527,180120388997105
74528,100064368295413
74530,147898725233992
74531,166674430421157
74532,177014055831470
74534,1036483679830134
74536,150519055702228
74541,119792961384647
74543,100064645935709
74545,100064643441294
74583,565160070191466
74585,1419729044975369
74592,196667163677886
74607,575413735850198
74611,259372257967
74615,10150137956915357
74616,373874512681049
74622,100057951017162
74625,100063662376454
74661,346970655440
74662,20435490078
74663,57827502171
74664,100044218876997
74665,100044146283799
74666,383549560312
74667,57141084425
74670,100052068450968
74673,492851630895369
74675,100044384020949
74678,100064720177541
74679,8031989578
74680,573463269656963
74681,49642346527
74684,257295861062854
74688,100058218213306
74691,100064539740222
74694,100044592092186
74696,100058099868649
74707,100063276037034
74714,100064537460676
74721,282960963946
74731,103666029694471
74732,100044264595886
74734,100063557411789
74746,100044993978611
74758,100064486461002
74765,100058003303512
74775,274384599786357
74781,100063920221282
74782,100067518879110
74785,100064564338909
74788,44981317619
74790,1754680344819705
74792,100044543524709
74796,100064511121707
74807,100046917854619
74811,100064521406972
74816,1650788694985224
74824,60216628095
74828,132171460144351
74831,100064761608602
74840,100044464178204
74851,100057219528439
74857,100076880116814
74868,100044520905862
74870,100057895456590
74876,100063680705413
74877,100063107654748
74882,100063847661760
74890,100064394541518
74895,158021610875925
74911,21274349536
74925,100063527561550
74926,262686708060
74933,100071019003048
74935,100057970872515
74943,100063771727844
74945,267365506574
74948,961577797326586
74949,104715534286472
74958,117152561640210
74962,100041518821665
74964,100064903923655
74965,100064862700956
74967,100057628317235
74968,100044804460560
74969,883723318420915
74975,1370747869670388
74977,100057789862467
74984,100064335925799
74986,100046900575336
74997,100076222652370
75002,100057827419617
75013,138462231034
75018,100064939681965
75022,100064774324138
75037,102789237794392
75038,100044142263781
75041,1227751557326854
75054,124047171377
75058,100044636040214
75063,100058015693524
75070,183860388772590
75071,100057975075178
75075,102827731466891
75078,100057714624428
75093,180384419474440
75094,186704448201716
75104,100044378591054
75108,314611435671072
75115,50314377642
75126,187119554660873
75130,100064567997071
75165,100063934967304
75173,100064273982108
75187,100069809892678
75188,100044363112610
75189,100044526245786
75197,100064733044479
75208,179339622124998
75210,100035986161697
75212,100063641737330
75221,153928651286733
75235,100057820669940
75239,100057956894300
75297,100064328306411
75320,100058203904117
75321,123320582399557
75325,427518447294849
75350,496717767037983
75359,100046821227862
75363,100064540065971
75377,100058063328642
75383,359587220814880
75404,1841945016059233
75413,100058006811178
75427,103570894401370
75431,100064862133393
75441,100064583926195
75444,108826425850158
75446,133315943356448
75457,100064859731367
75467,100057906348638
75476,100044333534502
75489,118108306770953
75491,426119877761504
75493,100057809269374
75499,253972304660255
75503,64897867705
75518,298286910321333
75530,582728685222559
75532,100063633425341
75551,100067340167851
75557,199733170095291
75586,165053896676
75590,100064736766216
75600,100063503382969
75604,110936258937026
75610,100063692523275
75616,111159499066892
75621,100064859285600
75632,267829013230335
75637,100063598029335
75653,443225506235722
75664,100063279802191
75682,100063655896131
75703,101051868146186
75704,100064394663702
75707,100064352064790
75718,330893220418577
75724,65883195752
75726,198181627555043
75730,856846111034322
75738,378541884244
75739,100058072477787
75741,100057928214480
75748,91752739940
75760,107983464933855
75777,2215266155382687
75780,101062246676000
75786,100063797178262
75787,1599296057023752
75789,1342668355869202
75790,136140356452494
75792,2047360048829237
75796,904344393287900
75807,317584007213
75810,100043590793257
75812,100057884209857
75813,100064862881150
75817,182902852113
75818,148627611837929
75823,357302812904
75830,398690553821360
75833,106488292731380
75856,100064681360303
75857,1704121136569434
75859,77559022513
75860,238116926229560
75861,187590534634192
75863,100068897122547
75864,184988744870957
75868,100064559747384
75881,1235037003233506
75884,421053401333214
75898,1624408771160862
75904,61019915873
75905,100061118420340
75908,172857766195822
75918,137748469569607
75924,140859045441
75925,213320140463
75929,100044305395674
75930,100052975847846
75931,128020170560089
75933,152925451406819
75935,7527296762
75937,111482828997416
75940,100063570531630
75942,100044544862424
75944,92791102715
75947,100068758124177
75948,100064620556597
75950,100058135387149
75953,246562960523
75965,35976690559
75966,111520873851465
75976,100063978847958
75977,100057829700066
75980,100057751884819
75981,100057798020375
75983,100063652752733
75988,151086954960266
75992,100057956206780
75994,838169362875399
75995,100064789638689
76006,58365611478
76013,100057996012808
76023,6581478870
76026,107407749304406
76031,100057992052187
76036,262182831781
76040,72106218326
76045,100057993551381
76046,127493563674
76048,113413285387868
76054,100064837414151
76055,100063548292213
76058,100068917461943
76059,171492086204342
76060,373416492726611
76063,108482942544284
76071,100058094108114
76081,100068553305084
76087,44749300403
76088,154042404618678
76098,175333199163603
76104,100063714485422
76120,50350487016
76132,100064324043817
76141,100067751204900
76142,100064821813044
76144,849580195124801
76156,100058084147288
76157,109640363747326
76160,227314510624191
76161,283468868862
76162,137950129615246
76163,88410949777
76165,100064470173323
76166,100064629976209
76169,204550089576219
76170,100058082739506
76177,100064249316568
76186,100064762534013
76193,100069370712655
76207,100063899912223
76212,585302481541357
76230,148195235237508
76231,156215665153
76232,100058122486968
76233,100063868710799
76237,168308183411
76240,100058113187170
76257,104995561241
76258,130051747074728
76259,100064428984279
76262,2065637923679376
76264,642225402820546
76265,332519524285876
76273,100064747177281
76275,139276892911
76276,242864295754135
76278,155159741164608
76279,2028743617146206
76286,52406149591
76314,100044187231175
76315,90859152844
76316,13220309701
76317,100044386391029
76322,188274944537706
76323,100050180032943
76324,100064583804114
76328,118970382876
76332,100044180436656
76334,100064623646126
76335,100044595722202
76341,100057993312051
76342,100064777928324
76344,100063872313547
76345,17795641271
76347,100079733602111
76351,327490709044
76365,100064575948350
76366,100058007290584
76369,100044442309350
76375,151686754920712
76383,166783790112160
76386,100044354173315
76392,100044340798097
76396,100063548324785
76400,100064379391818
76401,70556531470
76408,107703547666899
76411,100044438979175
76412,100057744324242
76416,100064454303095
76417,181228659667
76418,100057744921957
76426,100057961066793
76428,310673905737078
76435,100057716814859
76437,100057657505581
76446,100057872056732
76459,326791086980
76461,100058068069485
76478,100057689725195
76479,1028676604000868
76488,100064589624058
76489,100044233639664
76494,100069985098649
76496,147847085337135
76499,100058160765572
76505,103747761393271
76506,77061863230
76514,346408915401941
76538,757447587750871
76539,1444301335791990
76546,100044243208746
76552,100064592957717
76567,199536557299826
76576,1215103065218572
76587,100063741005111
76612,100047009775442
76613,173774026036592
76620,171003533051309
76630,100063577240396
76638,100057879796185
76639,100060685973296
76648,100058165624132
76664,277998002356582
76676,100063795336352
76679,232488904041001
76685,100061828157419
76687,100064704787549
76688,120939708684
76690,100064332053729
76696,249366612868
76702,1446280372345427
76719,100068969627415
76741,100055291969580
76753,100027163347279
76757,146173908739985
76767,1591648364478416
76768,65231393591
76781,127986830566790
76787,100045235484864
76791,100038550345835
76799,100063582370407
76804,111130505576370
76808,142482806447775
76812,100064939743961
76813,100069117013779
76814,100064332146109
76826,100058133379051
76829,791792400908805
76842,101656209058827
76844,107672550782537
76845,107480757733357
76846,68250580165
76847,100068732300190
76850,110721908996946
76856,100063621690190
76867,650366912006458
76871,51768774157
76892,120046028978
76893,100044525675689
76894,175112542420
76895,100044254728443
76897,100044293126352
76899,100050497539351
76900,65981045469
76901,1172400742878370
76903,100065298857830
76904,100044171029115
76906,100064858835813
76907,100044354923163
76909,100044155433418
76910,100057944953618
76913,100057883787236
76914,100064878424647
76915,92102484724
76916,100063653832647
76917,81580834093
76921,100044198721226
76926,100063733166460
76931,10473833037
76942,100050297927513
76944,100044546614668
76951,100044604931739
76961,2270645449924640
76971,100064853760866
76978,334421824439
76986,16030044325
76993,100064362024225
76995,100057624806871
77001,100064702206985
77012,373981263180700
77016,746769105445042
77017,7369627665
77032,100044287786559
77040,100068603626896
77041,100057614637272
77043,100058076799192
77075,100044415369950
77080,2013117988991987
77082,114680333693456
77085,100057977533169
77104,100057744983207
77108,1702261766673620
77111,104540054627902
77117,149608895080801
77125,128673720497187
77131,124677957584392
77146,123618657649689
77149,100045591636882
77157,100064022865862
77159,100064707669463
77169,100063667752126
77170,142405033187
77192,100057291707393
77204,100064226465795
77205,100064583446120
77221,100058087059063
77224,100068194243860
77230,130715486977067
77237,138240052857335
77243,100058190165261
77249,100064955101151
77259,100057921614716
77260,100057792322779
77273,100044259978013
77280,366603917049739
77288,231360187315848
